student_id,timestamp,time_of_day,app_category,duration_minutes,is_class_time,is_study_period,is_late_night,hours_to_deadline,task_priority,assignment_count,notification_count,unlock_count,procrastination_level
24527924,2026-05-08 14:05:41,Afternoon,Entertainment,14,1,1,0,106.17,Medium,0,8,6,High
24527924,2026-05-08 14:41:41,Afternoon,Gaming,53,0,0,0,105.57,Low,1,8,6,Low
24527924,2026-05-08 16:24:41,Afternoon,Gaming,69,0,0,0,103.85,Low,0,12,10,Low
24527924,2026-05-08 17:58:41,Evening,Productivity,21,0,0,0,102.28,Low,5,5,3,Low
24527924,2026-05-08 20:13:41,Evening,Entertainment,63,0,0,0,100.03,Medium,5,19,4,Medium
24527924,2026-05-08 22:16:41,Night,Social,22,0,0,1,97.98,Medium,2,37,1,High
24527924,2026-05-09 00:51:41,Night,Social,11,0,0,1,95.4,Low,1,11,1,Low
24527924,2026-05-09 01:38:41,Night,Gaming,54,0,0,1,94.62,Low,2,7,4,High
24527924,2026-05-09 04:12:41,Night,Gaming,84,0,0,1,92.05,Medium,5,15,12,High
24527924,2026-05-09 05:02:41,Morning,Productivity,20,0,0,0,91.22,Medium,5,3,3,Low
24527924,2026-05-09 07:04:41,Morning,Productivity,15,0,0,0,89.18,Low,5,9,7,Low
24527924,2026-05-09 07:46:41,Morning,Social,46,0,0,0,88.48,Medium,3,18,1,Medium
24527924,2026-05-09 09:01:41,Morning,Productivity,30,0,1,0,87.23,Low,2,6,3,Low
24527924,2026-05-09 09:48:41,Morning,Productivity,15,0,1,0,86.45,High,5,3,1,Low
24527924,2026-05-09 12:10:41,Afternoon,Productivity,14,0,0,0,84.08,Medium,1,3,1,Low
24527924,2026-05-09 13:48:41,Afternoon,Productivity,10,0,0,0,82.45,Medium,4,5,4,Low
24527924,2026-05-09 15:18:41,Afternoon,Productivity,40,0,1,0,80.95,High,5,11,7,Low
24527924,2026-05-09 16:11:41,Afternoon,System,10,0,0,0,80.07,Medium,3,5,1,Low
24527924,2026-05-09 16:24:41,Afternoon,Productivity,29,0,1,0,79.85,Low,1,3,1,Low
24527924,2026-05-09 17:31:41,Evening,Social,28,0,0,0,78.73,Medium,5,9,3,Medium
24527924,2026-05-09 18:11:41,Evening,Productivity,13,0,0,0,78.07,Medium,3,9,1,Low
24527924,2026-05-09 20:46:41,Evening,Entertainment,36,0,0,0,75.48,High,4,12,1,Medium
24527924,2026-05-09 21:54:41,Evening,Productivity,27,0,1,0,74.35,Low,5,6,1,Low
24527924,2026-05-09 22:29:41,Night,System,15,0,0,1,73.77,Medium,2,3,6,Low
24527924,2026-05-10 01:00:41,Night,System,7,0,0,1,71.25,High,4,4,1,Low
24527924,2026-05-10 01:30:41,Night,System,15,0,0,1,70.75,Low,4,1,1,Medium
24527924,2026-05-10 03:53:41,Night,Social,9,0,0,1,68.37,Medium,5,19,1,Low
24527924,2026-05-10 04:49:41,Night,Productivity,22,0,0,1,67.43,Medium,1,7,3,Low
24527924,2026-05-10 05:57:41,Morning,Productivity,21,0,0,0,66.3,Medium,0,8,1,Low
24527924,2026-05-10 08:42:41,Morning,Gaming,34,0,0,0,63.55,Medium,5,3,7,Low
24527924,2026-05-10 09:40:41,Morning,Entertainment,50,0,0,0,62.58,High,1,11,5,High
24527924,2026-05-10 12:03:41,Afternoon,Gaming,51,0,0,0,60.2,Low,1,12,6,Low
24527924,2026-05-10 14:42:41,Afternoon,Entertainment,90,0,0,0,57.55,Medium,0,7,15,Medium
24527924,2026-05-10 17:09:41,Evening,Entertainment,35,0,0,0,55.1,Low,5,19,1,Medium
24527924,2026-05-10 17:37:41,Evening,Social,11,0,0,0,54.63,Low,0,21,1,Low
24527924,2026-05-10 19:48:41,Evening,Social,27,0,0,0,52.45,Low,3,15,4,Low
24527924,2026-05-10 21:14:41,Evening,Productivity,14,0,0,0,51.02,High,0,14,1,Low
24527924,2026-05-10 23:17:41,Night,Entertainment,28,0,0,1,48.97,Low,5,5,5,High
24527924,2026-05-11 02:04:41,Night,Entertainment,52,0,0,1,46.18,High,2,10,5,High
24527924,2026-05-11 03:58:41,Night,Productivity,24,0,0,1,44.28,Medium,1,8,4,Low
24527924,2026-05-11 05:32:41,Morning,Productivity,29,0,0,0,42.72,Medium,5,9,4,Low
24527924,2026-05-11 06:58:41,Morning,Gaming,83,0,0,0,41.28,Medium,2,9,7,High
24527924,2026-05-11 08:18:41,Morning,Productivity,26,1,1,0,39.95,High,1,0,4,Low
24527924,2026-05-11 10:32:41,Morning,System,15,1,1,0,37.72,Low,3,2,1,Low
24527924,2026-05-11 11:59:41,Morning,Social,50,0,0,0,36.27,High,2,15,6,Medium
24527924,2026-05-11 14:52:41,Afternoon,System,11,1,1,0,33.38,Low,2,3,5,Low
24527924,2026-05-11 17:10:41,Evening,Gaming,51,0,0,0,31.08,High,3,12,7,High
24527924,2026-05-11 17:46:41,Evening,Productivity,36,0,0,0,30.48,High,1,5,8,Low
24527924,2026-05-11 20:22:41,Evening,Productivity,34,0,1,0,27.88,Low,3,12,7,Low
24527924,2026-05-11 21:15:41,Evening,Entertainment,38,0,1,0,27.0,Low,4,4,5,High
24527924,2026-05-11 23:26:41,Night,Productivity,17,0,0,1,24.82,High,5,2,1,Low
24527924,2026-05-12 00:44:41,Night,Social,34,0,0,1,23.52,Medium,2,15,7,High
24527924,2026-05-12 02:28:41,Night,Social,18,0,0,1,21.78,Medium,2,20,8,High
24527924,2026-05-12 03:58:41,Night,Productivity,21,0,0,1,20.28,Medium,3,1,1,Low
24527924,2026-05-12 05:54:41,Morning,Social,24,0,0,0,18.35,High,0,7,1,High
24527924,2026-05-12 07:48:41,Morning,System,17,0,0,0,16.45,High,0,2,4,Low
24527924,2026-05-12 08:49:41,Morning,Entertainment,73,1,1,0,15.43,Medium,3,14,11,High
24527924,2026-05-12 10:22:41,Morning,Entertainment,58,0,1,0,13.88,Medium,2,12,9,High
24527924,2026-05-12 10:59:41,Morning,Social,30,0,0,0,13.27,Medium,0,15,6,Medium
24527924,2026-05-12 13:57:41,Afternoon,System,5,0,0,0,10.3,Low,4,1,1,Low
24527924,2026-05-12 16:37:41,Afternoon,Social,46,1,1,0,7.63,Medium,2,21,4,High
24527924,2026-05-12 17:15:41,Evening,Productivity,16,0,0,0,7.0,High,0,6,1,Low
24527924,2026-05-12 18:48:41,Evening,System,2,0,0,0,5.45,High,1,1,1,Low
24527924,2026-05-12 19:36:41,Evening,Productivity,37,0,1,0,4.65,Medium,3,5,3,Low
24527924,2026-05-12 20:48:41,Evening,Gaming,81,0,1,0,3.45,Medium,4,11,12,High
24527924,2026-05-12 23:13:41,Night,Entertainment,72,0,0,1,1.03,Medium,1,24,10,High
24527924,2026-05-12 23:40:41,Night,Entertainment,33,0,0,1,0.58,Medium,5,14,2,High
24527924,2026-05-13 01:10:41,Night,System,12,0,0,1,0.0,Medium,3,2,1,Low
24527924,2026-05-13 02:14:41,Night,Social,27,0,0,1,0.0,Medium,3,15,6,High
24527924,2026-05-13 03:56:41,Night,Gaming,31,0,0,1,0.0,Medium,5,1,3,High
24527924,2026-05-13 05:12:41,Morning,Gaming,60,0,0,0,0.0,High,0,13,11,High
24527924,2026-05-13 05:57:41,Morning,Social,27,0,0,0,0.0,Medium,3,5,3,Medium
24527924,2026-05-13 08:11:41,Morning,Entertainment,57,1,0,0,0.0,Medium,4,9,5,High
24527924,2026-05-13 10:12:41,Morning,System,1,0,1,0,0.0,Medium,2,0,1,Low
24527924,2026-05-13 12:49:41,Afternoon,Gaming,49,0,0,0,0.0,Low,0,8,3,Low
24527924,2026-05-13 15:23:41,Afternoon,Productivity,40,1,1,0,0.0,Medium,0,3,3,Low
24527924,2026-05-13 17:59:41,Evening,Entertainment,64,0,0,0,0.0,Medium,1,13,5,High
24527924,2026-05-13 18:27:41,Evening,Entertainment,78,0,0,0,0.0,Medium,2,13,9,High
24527924,2026-05-13 20:36:41,Evening,Productivity,6,0,0,0,0.0,High,5,4,1,Low
24527924,2026-05-13 22:10:41,Night,Social,2,0,0,1,0.0,Medium,2,10,1,High
24527924,2026-05-14 00:16:41,Night,Productivity,23,0,0,1,0.0,Medium,3,5,4,Low
24527924,2026-05-14 00:31:41,Night,Productivity,34,0,0,1,0.0,Medium,4,8,3,Medium
24527924,2026-05-14 02:20:41,Night,Social,53,0,0,1,0.0,Low,3,27,1,High
24527924,2026-05-14 03:08:41,Night,Gaming,75,0,0,1,0.0,Low,5,19,13,High
24527924,2026-05-14 04:41:41,Night,Productivity,33,0,0,1,0.0,Medium,1,10,10,Low
24527924,2026-05-14 07:18:41,Morning,Entertainment,13,0,0,0,0.0,Medium,1,9,2,Medium
24527924,2026-05-14 08:05:41,Morning,Social,11,1,1,0,0.0,High,1,7,1,High
24527924,2026-05-14 10:33:41,Morning,Social,53,0,0,0,0.0,Medium,1,27,9,High
24527924,2026-05-14 12:00:41,Afternoon,Social,3,0,0,0,0.0,High,1,14,1,Medium
24527924,2026-05-14 13:05:41,Afternoon,Social,30,0,0,0,0.0,High,0,22,6,High
24527924,2026-05-14 14:51:41,Afternoon,System,1,0,1,0,0.0,Low,3,2,1,Low
24527924,2026-05-14 16:43:41,Afternoon,Entertainment,33,1,1,0,0.0,High,4,14,4,High
24527924,2026-05-14 19:21:41,Evening,Productivity,34,0,1,0,0.0,High,0,4,2,Low
24527924,2026-05-14 21:36:41,Evening,Productivity,18,0,1,0,0.0,High,3,7,1,Low
24527924,2026-05-14 22:34:41,Night,Social,28,0,0,1,0.0,Low,4,20,2,High
24526574,2026-05-08 01:35:41,Night,Social,31,0,0,1,130.67,Medium,0,20,3,High
24526574,2026-05-08 03:22:41,Night,Entertainment,25,0,0,1,128.88,Medium,0,10,1,Medium
24526574,2026-05-08 05:02:41,Morning,Gaming,37,0,0,0,127.22,Medium,0,8,3,Low
24526574,2026-05-08 07:03:41,Morning,Productivity,19,1,0,0,125.2,High,5,4,6,Low
24526574,2026-05-08 09:57:41,Morning,System,7,1,0,0,122.3,High,2,2,5,Low
24526574,2026-05-08 10:18:41,Morning,Social,19,1,1,0,121.95,Low,5,14,1,High
24526574,2026-05-08 12:28:41,Afternoon,Entertainment,19,0,0,0,119.78,Low,1,5,1,Low
24526574,2026-05-08 15:27:41,Afternoon,Productivity,21,0,1,0,116.8,Low,4,5,6,Low
24526574,2026-05-08 16:15:41,Afternoon,Entertainment,39,1,0,0,116.0,Low,1,8,2,High
24526574,2026-05-08 16:32:41,Afternoon,Gaming,55,1,0,0,115.72,Medium,2,9,4,High
24526574,2026-05-08 16:49:41,Afternoon,Gaming,66,0,1,0,115.43,High,3,6,11,High
24526574,2026-05-08 17:10:41,Evening,Gaming,57,0,0,0,115.08,High,5,5,7,High
24526574,2026-05-08 19:34:41,Evening,Social,29,0,1,0,112.68,Medium,1,29,4,High
24526574,2026-05-08 20:07:41,Evening,Gaming,45,0,1,0,112.13,High,3,12,9,High
24526574,2026-05-08 22:03:41,Night,Entertainment,58,0,0,1,110.2,Medium,1,15,11,Medium
24526574,2026-05-09 00:47:41,Night,Entertainment,58,0,0,1,107.47,Low,3,17,3,Medium
24526574,2026-05-09 02:57:41,Night,Entertainment,27,0,0,1,105.3,Medium,2,7,1,Medium
24526574,2026-05-09 05:55:41,Morning,Productivity,33,0,0,0,102.33,High,5,9,1,Low
24526574,2026-05-09 06:29:41,Morning,Productivity,38,0,0,0,101.77,High,4,8,4,Low
24526574,2026-05-09 07:29:41,Morning,Social,29,0,0,0,100.77,Medium,1,23,2,Medium
24526574,2026-05-09 08:36:41,Morning,Productivity,9,0,0,0,99.65,High,5,3,1,Low
24526574,2026-05-09 10:29:41,Morning,Gaming,41,0,0,0,97.77,Low,2,7,1,Low
24526574,2026-05-09 11:26:41,Morning,Entertainment,43,0,0,0,96.82,Medium,5,3,2,Medium
24526574,2026-05-09 13:34:41,Afternoon,Productivity,19,0,0,0,94.68,Medium,4,3,2,Low
24526574,2026-05-09 14:52:41,Afternoon,Entertainment,16,0,0,0,93.38,Low,3,13,1,Low
24526574,2026-05-09 16:37:41,Afternoon,Productivity,24,0,0,0,91.63,High,0,4,1,Low
24526574,2026-05-09 18:25:41,Evening,Productivity,41,0,0,0,89.83,High,1,2,10,Low
24526574,2026-05-09 18:38:41,Evening,Social,30,0,0,0,89.62,Low,1,11,1,Low
24526574,2026-05-09 19:29:41,Evening,Gaming,39,0,1,0,88.77,Medium,2,9,3,High
24526574,2026-05-09 20:27:41,Evening,Productivity,13,0,0,0,87.8,Medium,3,5,2,Low
24526574,2026-05-09 21:31:41,Evening,Gaming,73,0,1,0,86.73,Medium,5,10,1,High
24526574,2026-05-09 22:52:41,Night,Productivity,13,0,0,1,85.38,Medium,2,2,3,Low
24526574,2026-05-10 00:28:41,Night,System,14,0,0,1,83.78,Low,2,6,1,Low
24526574,2026-05-10 02:42:41,Night,Entertainment,29,0,0,1,81.55,Medium,0,22,1,Medium
24526574,2026-05-10 04:19:41,Night,Entertainment,61,0,0,1,79.93,Medium,2,14,5,High
24526574,2026-05-10 06:18:41,Morning,Productivity,3,0,0,0,77.95,High,1,5,1,Low
24526574,2026-05-10 06:52:41,Morning,Social,2,0,0,0,77.38,Medium,0,9,1,Low
24526574,2026-05-10 07:32:41,Morning,Productivity,27,0,0,0,76.72,Medium,2,5,5,Low
24526574,2026-05-10 09:00:41,Morning,Productivity,31,0,0,0,75.25,High,4,7,5,Low
24526574,2026-05-10 09:56:41,Morning,Gaming,96,0,0,0,74.32,High,1,14,9,High
24526574,2026-05-10 10:42:41,Morning,Entertainment,60,0,1,0,73.55,Low,5,10,10,High
24526574,2026-05-10 12:22:41,Afternoon,Productivity,1,0,0,0,71.88,High,4,5,1,Low
24526574,2026-05-10 14:47:41,Afternoon,Productivity,34,0,0,0,69.47,High,2,7,9,Low
24526574,2026-05-10 17:15:41,Evening,Social,39,0,0,0,67.0,High,4,25,4,High
24526574,2026-05-10 18:07:41,Evening,Gaming,48,0,0,0,66.13,Low,1,8,2,Low
24526574,2026-05-10 20:59:41,Evening,Productivity,28,0,0,0,63.27,High,5,9,5,Low
24526574,2026-05-10 21:47:41,Evening,Gaming,36,0,0,0,62.47,Medium,1,11,7,Medium
24526574,2026-05-10 23:08:41,Night,Social,46,0,0,1,61.12,High,3,18,4,High
24526574,2026-05-11 00:33:41,Night,Gaming,58,0,0,1,59.7,Medium,3,10,7,High
24526574,2026-05-11 02:44:41,Night,Gaming,57,0,0,1,57.52,Low,2,7,9,Medium
24526574,2026-05-11 02:54:41,Night,Social,27,0,0,1,57.35,High,5,14,1,High
24526574,2026-05-11 04:23:41,Night,Social,38,0,0,1,55.87,High,4,8,7,High
24526574,2026-05-11 04:50:41,Night,Social,31,0,0,1,55.42,Medium,1,30,4,Medium
24526574,2026-05-11 07:03:41,Morning,Entertainment,52,0,0,0,53.2,High,1,13,4,Medium
24526574,2026-05-11 08:53:41,Morning,Productivity,8,1,1,0,51.37,High,0,8,1,Low
24526574,2026-05-11 10:00:41,Morning,Gaming,57,0,1,0,50.25,High,5,12,7,High
24526574,2026-05-11 10:48:41,Morning,Social,22,1,1,0,49.45,Medium,4,11,2,High
24526574,2026-05-11 12:17:41,Afternoon,Productivity,24,0,0,0,47.97,High,4,8,7,Low
24526574,2026-05-11 14:27:41,Afternoon,Productivity,23,0,1,0,45.8,Medium,1,12,7,Low
24526574,2026-05-11 14:55:41,Afternoon,Entertainment,52,0,0,0,45.33,High,0,12,8,High
24526574,2026-05-11 16:42:41,Afternoon,Gaming,43,1,1,0,43.55,Low,5,7,3,High
24526574,2026-05-11 18:56:41,Evening,Entertainment,21,0,0,0,41.32,Low,0,7,1,Medium
24526574,2026-05-11 19:28:41,Evening,System,16,0,1,0,40.78,Medium,2,3,1,Low
24526574,2026-05-11 20:39:41,Evening,Entertainment,74,0,1,0,39.6,High,3,15,7,High
24526574,2026-05-11 22:36:41,Night,Social,13,0,0,1,37.65,Low,2,19,1,Medium
24526574,2026-05-11 23:56:41,Night,Entertainment,33,0,0,1,36.32,Medium,2,6,1,High
24526574,2026-05-12 01:53:41,Night,Productivity,33,0,0,1,34.37,Medium,2,11,5,Low
24526574,2026-05-12 02:24:41,Night,Social,49,0,0,1,33.85,High,3,20,6,High
24526574,2026-05-12 03:36:41,Night,Gaming,5,0,0,1,32.65,Low,3,14,2,High
24526574,2026-05-12 06:36:41,Morning,Gaming,58,0,0,0,29.65,High,5,11,5,High
24526574,2026-05-12 08:50:41,Morning,System,3,1,1,0,27.42,High,3,3,2,Low
24526574,2026-05-12 09:10:41,Morning,Productivity,28,0,0,0,27.08,Medium,0,3,1,Low
24526574,2026-05-12 10:21:41,Morning,Entertainment,58,0,1,0,25.9,Medium,5,3,8,High
24526574,2026-05-12 10:41:41,Morning,Entertainment,41,0,1,0,25.57,Medium,3,5,2,High
24526574,2026-05-12 13:31:41,Afternoon,Productivity,25,0,0,0,22.73,Low,1,5,2,Low
24526574,2026-05-12 13:47:41,Afternoon,Gaming,68,1,0,0,22.47,Medium,0,11,11,High
24526574,2026-05-12 15:53:41,Afternoon,Gaming,68,0,1,0,20.37,High,1,11,10,High
24526574,2026-05-12 17:13:41,Evening,Productivity,35,0,0,0,19.03,Low,3,9,1,Low
24526574,2026-05-12 20:05:41,Evening,Gaming,45,0,0,0,16.17,Low,4,14,1,High
24526574,2026-05-12 23:00:41,Night,Gaming,67,0,0,1,13.25,Medium,2,16,8,High
24526574,2026-05-12 23:54:41,Night,Entertainment,25,0,0,1,12.35,High,2,5,1,High
24526574,2026-05-13 01:34:41,Night,Productivity,13,0,0,1,10.68,High,1,10,1,Low
24526574,2026-05-13 03:05:41,Night,Entertainment,68,0,0,1,9.17,Low,5,17,6,High
24526574,2026-05-13 03:38:41,Night,Productivity,12,0,0,1,8.62,Medium,3,8,1,Low
24526574,2026-05-13 06:31:41,Morning,Social,11,0,0,0,5.73,Medium,2,1,1,High
24526574,2026-05-13 08:45:41,Morning,System,7,0,0,0,3.5,High,2,3,2,Low
24526574,2026-05-13 08:59:41,Morning,Productivity,38,0,1,0,3.27,Medium,4,3,1,Medium
24526574,2026-05-13 11:26:41,Morning,Social,64,0,0,0,0.82,Medium,0,22,4,High
24526574,2026-05-13 12:26:41,Afternoon,Social,28,0,0,0,0.0,High,5,18,6,High
24526574,2026-05-13 14:19:41,Afternoon,Social,12,1,1,0,0.0,Low,3,16,3,High
24526574,2026-05-13 14:55:41,Afternoon,Productivity,27,0,0,0,0.0,Medium,0,9,2,Low
24526574,2026-05-13 16:27:41,Afternoon,Productivity,1,1,1,0,0.0,Medium,2,3,2,Low
24526574,2026-05-13 16:43:41,Afternoon,System,7,0,1,0,0.0,Low,5,1,3,Low
24526574,2026-05-13 17:48:41,Evening,Social,42,0,0,0,0.0,Medium,0,8,4,Medium
24526574,2026-05-13 20:34:41,Evening,Productivity,22,0,1,0,0.0,Medium,4,4,1,Low
24526574,2026-05-13 21:33:41,Evening,Productivity,5,0,0,0,0.0,Medium,5,10,2,Low
24526574,2026-05-14 00:10:41,Night,Entertainment,63,0,0,1,0.0,High,5,5,5,High
24526574,2026-05-14 01:26:41,Night,Productivity,38,0,0,1,0.0,High,2,6,6,Low
24526574,2026-05-14 03:26:41,Night,Gaming,69,0,0,1,0.0,High,1,18,11,High
24526574,2026-05-14 04:57:41,Night,Productivity,31,0,0,1,0.0,Low,5,8,5,Low
24526574,2026-05-14 05:41:41,Morning,Gaming,82,0,0,0,0.0,High,5,11,12,High
24526574,2026-05-14 06:54:41,Morning,Entertainment,26,0,0,0,0.0,Medium,0,9,3,Low
24526574,2026-05-14 09:13:41,Morning,Productivity,33,1,0,0,0.0,Low,2,0,12,Low
24526574,2026-05-14 12:08:41,Afternoon,System,8,0,0,0,0.0,High,1,3,1,Low
24526574,2026-05-14 14:17:41,Afternoon,System,10,1,1,0,0.0,Medium,0,3,1,Low
24526574,2026-05-14 15:10:41,Afternoon,Productivity,11,1,0,0,0.0,Medium,5,5,1,Low
24526574,2026-05-14 15:57:41,Afternoon,Productivity,22,0,1,0,0.0,Medium,5,9,1,Low
24526574,2026-05-14 16:14:41,Afternoon,Productivity,37,0,0,0,0.0,High,1,6,5,Low
24526574,2026-05-14 19:13:41,Evening,Productivity,37,0,1,0,0.0,Medium,2,6,8,Low
24526574,2026-05-14 20:22:41,Evening,Productivity,16,0,0,0,0.0,High,1,7,1,Low
24526574,2026-05-14 22:50:41,Night,System,1,0,0,1,0.0,Medium,0,3,1,Low
24525552,2026-05-08 01:55:41,Night,Social,21,0,0,1,75.33,High,4,15,2,Medium
24525552,2026-05-08 02:21:41,Night,Gaming,66,0,0,1,74.9,High,5,16,9,High
24525552,2026-05-08 03:20:41,Night,Social,46,0,0,1,73.92,Medium,1,28,11,High
24525552,2026-05-08 04:16:41,Night,Social,19,0,0,1,72.98,High,5,24,4,High
24525552,2026-05-08 04:56:41,Night,Social,58,0,0,1,72.32,Low,3,20,8,Medium
24525552,2026-05-08 07:32:41,Morning,Productivity,46,0,0,0,69.72,Medium,3,6,4,Low
24525552,2026-05-08 08:17:41,Morning,Social,20,1,1,0,68.97,Medium,2,13,1,High
24525552,2026-05-08 10:34:41,Morning,Gaming,44,1,1,0,66.68,Medium,0,17,7,High
24525552,2026-05-08 12:10:41,Afternoon,Productivity,36,0,0,0,65.08,Low,2,12,1,Low
24525552,2026-05-08 12:25:41,Afternoon,System,5,0,0,0,64.83,Low,4,2,1,Low
24525552,2026-05-08 12:50:41,Afternoon,Productivity,27,0,0,0,64.42,Low,0,6,1,Low
24525552,2026-05-08 15:15:41,Afternoon,Gaming,40,1,0,0,62.0,Medium,2,7,4,High
24525552,2026-05-08 15:42:41,Afternoon,Social,22,1,1,0,61.55,Low,2,11,2,High
24525552,2026-05-08 16:16:41,Afternoon,System,5,1,1,0,60.98,High,5,0,1,Low
24525552,2026-05-08 17:11:41,Evening,Gaming,78,0,0,0,60.07,High,3,13,9,Medium
24525552,2026-05-08 17:28:41,Evening,Productivity,28,0,0,0,59.78,High,0,8,3,Low
24525552,2026-05-08 18:57:41,Evening,Entertainment,54,0,0,0,58.3,Low,5,17,7,High
24525552,2026-05-08 19:53:41,Evening,Productivity,17,0,1,0,57.37,Low,1,4,3,Low
24525552,2026-05-08 22:37:41,Night,Social,37,0,0,1,54.63,Medium,2,27,1,Medium
24525552,2026-05-09 00:43:41,Night,Entertainment,49,0,0,1,52.53,Medium,3,8,16,High
24525552,2026-05-09 02:47:41,Night,Entertainment,43,0,0,1,50.47,Medium,0,9,3,Medium
24525552,2026-05-09 04:23:41,Night,Social,31,0,0,1,48.87,Low,3,16,3,High
24525552,2026-05-09 05:21:41,Morning,Entertainment,72,0,0,0,47.9,Low,0,14,4,High
24525552,2026-05-09 07:33:41,Morning,Entertainment,76,0,0,0,45.7,High,5,20,11,High
24525552,2026-05-09 10:14:41,Morning,Social,30,0,0,0,43.02,Medium,2,23,1,Medium
24525552,2026-05-09 12:38:41,Afternoon,Productivity,38,0,0,0,40.62,High,4,5,2,Low
24525552,2026-05-09 14:28:41,Afternoon,Entertainment,40,0,0,0,38.78,Medium,2,15,3,High
24525552,2026-05-09 16:00:41,Afternoon,Social,10,0,0,0,37.25,Medium,5,27,1,Low
24525552,2026-05-09 17:59:41,Evening,Gaming,64,0,0,0,35.27,Medium,3,10,4,Medium
24525552,2026-05-09 18:15:41,Evening,Gaming,59,0,0,0,35.0,Medium,3,14,9,High
24525552,2026-05-09 21:01:41,Evening,Gaming,69,0,0,0,32.23,High,2,11,4,High
24525552,2026-05-09 21:25:41,Evening,Gaming,55,0,1,0,31.83,High,2,10,9,High
24525552,2026-05-10 00:05:41,Night,Entertainment,57,0,0,1,29.17,Medium,1,11,2,High
24525552,2026-05-10 02:59:41,Night,Social,37,0,0,1,26.27,Low,0,3,2,Low
24525552,2026-05-10 03:21:41,Night,System,10,0,0,1,25.9,Medium,2,1,1,Low
24525552,2026-05-10 05:48:41,Morning,Social,27,0,0,0,23.45,High,3,14,1,Medium
24525552,2026-05-10 08:08:41,Morning,Productivity,28,0,0,0,21.12,Low,2,8,1,Low
24525552,2026-05-10 08:29:41,Morning,Entertainment,38,0,0,0,20.77,Low,1,19,2,Low
24525552,2026-05-10 09:35:41,Morning,Productivity,29,0,1,0,19.67,Low,1,7,3,Low
24525552,2026-05-10 12:11:41,Afternoon,Productivity,24,0,0,0,17.07,Low,3,4,2,Low
24525552,2026-05-10 13:13:41,Afternoon,Entertainment,48,0,0,0,16.03,Low,2,15,5,High
24525552,2026-05-10 13:24:41,Afternoon,Entertainment,21,0,0,0,15.85,Medium,2,9,1,Medium
24525552,2026-05-10 14:19:41,Afternoon,System,9,0,0,0,14.93,High,2,4,1,Low
24525552,2026-05-10 16:11:41,Afternoon,Social,2,0,1,0,13.07,Low,5,17,1,High
24525552,2026-05-10 17:27:41,Evening,Entertainment,41,0,0,0,11.8,Medium,4,18,6,High
24525552,2026-05-10 20:17:41,Evening,Gaming,59,0,0,0,8.97,Medium,2,8,5,High
24525552,2026-05-10 22:11:41,Night,Productivity,11,0,0,1,7.07,Medium,3,7,1,Low
24525552,2026-05-10 23:57:41,Night,Gaming,79,0,0,1,5.3,High,3,5,8,High
24525552,2026-05-11 01:11:41,Night,Productivity,6,0,0,1,4.07,Medium,3,2,8,Low
24525552,2026-05-11 01:31:41,Night,Productivity,44,0,0,1,3.73,Medium,5,9,3,Low
24525552,2026-05-11 02:38:41,Night,Social,38,0,0,1,2.62,Low,1,22,3,Medium
24525552,2026-05-11 04:53:41,Night,Social,79,0,0,1,0.37,Medium,1,20,8,High
24525552,2026-05-11 06:08:41,Morning,System,8,0,0,0,0.0,High,5,3,4,Low
24525552,2026-05-11 07:59:41,Morning,Gaming,36,0,0,0,0.0,Medium,0,9,3,High
24525552,2026-05-11 09:50:41,Morning,Entertainment,68,0,1,0,0.0,Medium,1,13,4,High
24525552,2026-05-11 12:12:41,Afternoon,System,10,0,0,0,0.0,Medium,0,4,1,Low
24525552,2026-05-11 12:50:41,Afternoon,Social,21,0,0,0,0.0,High,1,18,1,Medium
24525552,2026-05-11 13:21:41,Afternoon,Entertainment,32,1,0,0,0.0,Medium,3,17,1,High
24525552,2026-05-11 14:07:41,Afternoon,Entertainment,49,1,1,0,0.0,High,1,18,9,High
24525552,2026-05-11 15:38:41,Afternoon,Social,22,1,0,0,0.0,Medium,1,14,2,High
24525552,2026-05-11 17:17:41,Evening,Productivity,30,0,0,0,0.0,High,0,7,5,Low
24525552,2026-05-11 19:07:41,Evening,Gaming,97,0,0,0,0.0,Medium,1,13,15,High
24525552,2026-05-11 20:04:41,Evening,Productivity,36,0,1,0,0.0,High,0,9,7,Low
24525552,2026-05-11 22:06:41,Night,Social,19,0,0,1,0.0,Low,4,9,2,High
24525552,2026-05-11 23:29:41,Night,Productivity,21,0,0,1,0.0,Low,2,8,5,Low
24525552,2026-05-11 23:53:41,Night,Social,49,0,0,1,0.0,Low,4,0,2,High
24525552,2026-05-12 02:19:41,Night,Social,17,0,0,1,0.0,High,5,21,2,High
24525552,2026-05-12 03:51:41,Night,Gaming,71,0,0,1,0.0,Low,0,7,5,High
24525552,2026-05-12 05:00:41,Morning,Social,20,0,0,0,0.0,Low,0,8,5,Medium
24525552,2026-05-12 06:49:41,Morning,Entertainment,76,0,0,0,0.0,Low,1,14,11,High
24525552,2026-05-12 09:39:41,Morning,Productivity,18,1,0,0,0.0,Medium,4,9,3,Low
24525552,2026-05-12 12:34:41,Afternoon,Gaming,63,0,0,0,0.0,Medium,3,16,8,High
24525552,2026-05-12 14:39:41,Afternoon,Social,51,1,1,0,0.0,High,5,13,10,High
24525552,2026-05-12 16:45:41,Afternoon,System,15,1,0,0,0.0,Low,2,6,3,Low
24525552,2026-05-12 19:38:41,Evening,Productivity,29,0,0,0,0.0,Medium,2,0,3,Low
